,Order,Pollinator.name,Genus,Species,Taxa,SystemCode,Degree,d,Strength,ND,SystemReference,Size,SizeType
793,Diptera,Sphecomyia.vittata,Sphecomyia,vittata,Sphecomyia vittata,ppc,1,0.508710489,0.025641026,0.002141328,"Clements, R. E., and F. L. Long. 1923, Experimental pollination. An outline of the ecology of flowers and insects. Washington, D.C., USA, Carnegie Institute of Washington.",20,BL
795,Hymenoptera,Sphex.vulgaris,Sphex,vulgaris,Sphex vulgaris,ppc,1,0.453195669,0.016949153,0.002141328,"Clements, R. E., and F. L. Long. 1923, Experimental pollination. An outline of the ecology of flowers and insects. Washington, D.C., USA, Carnegie Institute of Washington.",28.5,BL
800,,Sterictophora.sp,Sterictophora,sp,Sterictophora sp,ppc,1,0.739050318,0.142857143,0.002141328,"Clements, R. E., and F. L. Long. 1923, Experimental pollination. An outline of the ecology of flowers and insects. Washington, D.C., USA, Carnegie Institute of Washington.",NA,NA
801,Lepidoptera,Synanthedon.albicornis,Synanthedon,albicornis,Synanthedon albicornis,ppc,1,0.628191392,0.0625,0.002141328,"Clements, R. E., and F. L. Long. 1923, Experimental pollination. An outline of the ecology of flowers and insects. Washington, D.C., USA, Carnegie Institute of Washington.",19,WS
805,Diptera,Syritta.pipiens,Syritta,pipiens,Syritta pipiens,ppc,1,0.257046694,0.025641026,0.002141328,"Clements, R. E., and F. L. Long. 1923, Experimental pollination. An outline of the ecology of flowers and insects. Washington, D.C., USA, Carnegie Institute of Washington.",7.5,BL
809,Diptera,Syrphus.amalopis,Syrphus,amalopis,Syrphus amalopis,ppc,1,0.453195669,0.016949153,0.002141328,"Clements, R. E., and F. L. Long. 1923, Experimental pollination. An outline of the ecology of flowers and insects. Washington, D.C., USA, Carnegie Institute of Washington.",10,BL
810,Diptera,Syrphus.nitens,Syrphus,nitens,Syrphus nitens,ppc,1,0.446544639,0.016129032,0.002141328,"Clements, R. E., and F. L. Long. 1923, Experimental pollination. An outline of the ecology of flowers and insects. Washington, D.C., USA, Carnegie Institute of Washington.",10,BL
811,Diptera,Syrphus.opinator,Syrphus,opinator,Syrphus opinator,ppc,6,0.516100692,0.35918078,0.012847966,"Clements, R. E., and F. L. Long. 1923, Experimental pollination. An outline of the ecology of flowers and insects. Washington, D.C., USA, Carnegie Institute of Washington.",9.5,BL
817,Diptera,Systoechus.vulgaris,Systoechus,vulgaris,Systoechus vulgaris,ppc,3,0.452117026,0.061377901,0.006423983,"Clements, R. E., and F. L. Long. 1923, Experimental pollination. An outline of the ecology of flowers and insects. Washington, D.C., USA, Carnegie Institute of Washington.",12.5,BL
818,Diptera,Tabanus.rhombicus,Tabanus,rhombicus,Tabanus rhombicus,ppc,1,0.453195669,0.016949153,0.002141328,"Clements, R. E., and F. L. Long. 1923, Experimental pollination. An outline of the ecology of flowers and insects. Washington, D.C., USA, Carnegie Institute of Washington.",14,BL
820,Diptera,Tachina.algens,Tachina,algens,Tachina algens,ppc,3,0.677759408,0.497467072,0.006423983,"Clements, R. E., and F. L. Long. 1923, Experimental pollination. An outline of the ecology of flowers and insects. Washington, D.C., USA, Carnegie Institute of Washington.",12.5,BL
821,Diptera,Temnostoma.aequale,Temnostoma,aequale,Temnostoma aequale,ppc,1,0.446544639,0.016129032,0.002141328,"Clements, R. E., and F. L. Long. 1923, Experimental pollination. An outline of the ecology of flowers and insects. Washington, D.C., USA, Carnegie Institute of Washington.",16.7,BL
827,Hymenoptera,Tenthredella.flavomarginis,Tenthredella,flavomarginis,Tenthredella flavomarginis,ppc,1,0.739050318,0.142857143,0.002141328,"Clements, R. E., and F. L. Long. 1923, Experimental pollination. An outline of the ecology of flowers and insects. Washington, D.C., USA, Carnegie Institute of Washington.",11.25,BL
828,Hymenoptera,Tenthredella.unicincta,Tenthredella,unicincta,Tenthredella unicincta,ppc,2,0.517275949,0.065862709,0.004282655,"Clements, R. E., and F. L. Long. 1923, Experimental pollination. An outline of the ecology of flowers and insects. Washington, D.C., USA, Carnegie Institute of Washington.",11.25,BL
829,Diptera,Terellia.occidentalis,Terellia,occidentalis,Terellia occidentalis,ppc,1,0.628191392,0.0625,0.002141328,"Clements, R. E., and F. L. Long. 1923, Experimental pollination. An outline of the ecology of flowers and insects. Washington, D.C., USA, Carnegie Institute of Washington.",5.5,BL
833,Coleoptera,Tetraopes.sp,Tetraopes,sp,Tetraopes sp,ppc,1,0.739050318,0.142857143,0.002141328,"Clements, R. E., and F. L. Long. 1923, Experimental pollination. An outline of the ecology of flowers and insects. Washington, D.C., USA, Carnegie Institute of Washington.",9,BL
842,,Theventimtia.muricatus,Theventimtia,muricatus,Theventimtia muricatus,ppc,1,0.508710489,0.025641026,0.002141328,"Clements, R. E., and F. L. Long. 1923, Experimental pollination. An outline of the ecology of flowers and insects. Washington, D.C., USA, Carnegie Institute of Washington.",NA,NA
846,Hemiptera,Thyreocoris.anthracina,Thyreocoris,anthracina,Thyreocoris anthracina,ppc,2,0.769645299,0.571428571,0.004282655,"Clements, R. E., and F. L. Long. 1923, Experimental pollination. An outline of the ecology of flowers and insects. Washington, D.C., USA, Carnegie Institute of Washington.",3.5,BL
848,Hymenoptera,Titusella.pronitens,Titusella,pronitens,Titusella pronitens,ppc,2,0.4776978,0.046049189,0.004282655,"Clements, R. E., and F. L. Long. 1923, Experimental pollination. An outline of the ecology of flowers and insects. Washington, D.C., USA, Carnegie Institute of Washington.",7.25,BL
855,Coleoptera,Trichiotinus.affinis,Trichiotinus,affinis,Trichiotinus affinis,ppc,1,0.705348649,0.111111111,0.002141328,"Clements, R. E., and F. L. Long. 1923, Experimental pollination. An outline of the ecology of flowers and insects. Washington, D.C., USA, Carnegie Institute of Washington.",11,BL
857,Coleoptera,Trichodes.ornatus,Trichodes,ornatus,Trichodes ornatus,ppc,1,0.446544639,0.016129032,0.002141328,"Clements, R. E., and F. L. Long. 1923, Experimental pollination. An outline of the ecology of flowers and insects. Washington, D.C., USA, Carnegie Institute of Washington.",10,BL
858,,Trichopticus.septentrionalis,Trichopticus,septentrionalis,Trichopticus septentrionalis,ppc,1,0.446544639,0.016129032,0.002141328,"Clements, R. E., and F. L. Long. 1923, Experimental pollination. An outline of the ecology of flowers and insects. Washington, D.C., USA, Carnegie Institute of Washington.",NA,NA
876,Hymenoptera,Vespa.germanica,Vespa,germanica,Vespa germanica,ppc,7,0.526466086,0.397747371,0.014989293,"Clements, R. E., and F. L. Long. 1923, Experimental pollination. An outline of the ecology of flowers and insects. Washington, D.C., USA, Carnegie Institute of Washington.",13,BL
877,Hymenoptera,Vespula.pensylvanica,Vespula,pensylvanica,Vespula pensylvanica,ppc,2,0.675056634,0.245454545,0.004282655,"Clements, R. E., and F. L. Long. 1923, Experimental pollination. An outline of the ecology of flowers and insects. Washington, D.C., USA, Carnegie Institute of Washington.",19,BL
879,Diptera,Volucella.bombylans,Volucella,bombylans,Volucella bombylans,ppc,3,0,0.151843318,0.006423983,"Clements, R. E., and F. L. Long. 1923, Experimental pollination. An outline of the ecology of flowers and insects. Washington, D.C., USA, Carnegie Institute of Washington.",14,BL
880,Diptera,Volucella.satur,Volucella,satur,Volucella satur,ppc,1,0.646098166,0.071428571,0.002141328,"Clements, R. E., and F. L. Long. 1923, Experimental pollination. An outline of the ecology of flowers and insects. Washington, D.C., USA, Carnegie Institute of Washington.",8,BL
881,Diptera,Xanthoepalpus.bicolor,Xanthoepalpus,bicolor,Xanthoepalpus bicolor,ppc,3,0.666346218,0.435714286,0.006423983,"Clements, R. E., and F. L. Long. 1923, Experimental pollination. An outline of the ecology of flowers and insects. Washington, D.C., USA, Carnegie Institute of Washington.",11.8,BL
883,Hymenoptera,Xeromelecta.californica,Xeromelecta,californica,Xeromelecta californica,ppc,1,0.739050318,0.142857143,0.002141328,"Clements, R. E., and F. L. Long. 1923, Experimental pollination. An outline of the ecology of flowers and insects. Washington, D.C., USA, Carnegie Institute of Washington.",11,BL
901,Hymenoptera,Xylota.angustiventris,Xylota,angustiventris,Xylota angustiventris,ppc,2,0.59643874,0.163265306,0.004282655,"Clements, R. E., and F. L. Long. 1923, Experimental pollination. An outline of the ecology of flowers and insects. Washington, D.C., USA, Carnegie Institute of Washington.",11,BL
903,Hymenoptera,Xylota.flavitibia,Xylota,flavitibia,Xylota flavitibia,ppc,3,0.490925544,0.094560405,0.006423983,"Clements, R. E., and F. L. Long. 1923, Experimental pollination. An outline of the ecology of flowers and insects. Washington, D.C., USA, Carnegie Institute of Washington.",9,BL
905,Hymenoptera,Xylota.nigra,Xylota,nigra,Xylota nigra,ppc,1,0.472735857,0.019607843,0.002141328,"Clements, R. E., and F. L. Long. 1923, Experimental pollination. An outline of the ecology of flowers and insects. Washington, D.C., USA, Carnegie Institute of Washington.",9,BL
908,Diptera,Zodion.pygmaeum,Zodion,pygmaeum,Zodion pygmaeum,ppc,1,0.508710489,0.025641026,0.002141328,"Clements, R. E., and F. L. Long. 1923, Experimental pollination. An outline of the ecology of flowers and insects. Washington, D.C., USA, Carnegie Institute of Washington.",10,BL
33,Hymenoptera,Andrena.chrysosceles,Andrena,chrysosceles,Andrena chrysosceles,snk,1,0.064827696,0.001154734,0.002141328,"Dicks, LV, Corbet, SA and Pywell, RF 2002. Compartmentalization in plant-insect flower visitor webs. J. Anim. Ecol. 71: 32-43.",1.97,ITD
61,Hymenoptera,Andrena.pubescens,Andrena,pubescens,Andrena pubescens,snk,1,0.448725201,0.016393443,0.002141328,"Dicks, LV, Corbet, SA and Pywell, RF 2002. Compartmentalization in plant-insect flower visitor webs. J. Anim. Ecol. 71: 32-43.",1.4,BL
94,Hymenoptera,Anthophora.plumipes,Anthophora,plumipes,Anthophora plumipes,snk,1,0.93101618,0.625,0.002141328,"Dicks, LV, Corbet, SA and Pywell, RF 2002. Compartmentalization in plant-insect flower visitor webs. J. Anim. Ecol. 71: 32-43.",4.5,ITD
108,Hymenoptera,Apis.mellifera,Apis,mellifera,Apis mellifera,snk,1,0.799939065,0.019099591,0.002141328,"Dicks, LV, Corbet, SA and Pywell, RF 2002. Compartmentalization in plant-insect flower visitor webs. J. Anim. Ecol. 71: 32-43.",3.3,ITD
156,Hymenoptera,Bombus.hortorum,Bombus,hortorum,Bombus hortorum,snk,1,0.258370179,0.001364256,0.002141328,"Dicks, LV, Corbet, SA and Pywell, RF 2002. Compartmentalization in plant-insect flower visitor webs. J. Anim. Ecol. 71: 32-43.",5.77,ITD
162,Hymenoptera,Bombus.lapidarius,Bombus,lapidarius,Bombus lapidarius,snk,10,0.760914525,1.594044538,0.021413276,"Dicks, LV, Corbet, SA and Pywell, RF 2002. Compartmentalization in plant-insect flower visitor webs. J. Anim. Ecol. 71: 32-43.",4.1,ITD
169,Hymenoptera,Bombus.pascuorum,Bombus,pascuorum,Bombus pascuorum,snk,7,0.397567448,0.771453271,0.014989293,"Dicks, LV, Corbet, SA and Pywell, RF 2002. Compartmentalization in plant-insect flower visitor webs. J. Anim. Ecol. 71: 32-43.",4.1,ITD
176,Hymenoptera,Bombus.pratorum,Bombus,pratorum,Bombus pratorum,snk,3,0.227137144,0.187713931,0.006423983,"Dicks, LV, Corbet, SA and Pywell, RF 2002. Compartmentalization in plant-insect flower visitor webs. J. Anim. Ecol. 71: 32-43.",3.9,ITD
183,Hymenoptera,Bombus.terrestris,Bombus,terrestris,Bombus terrestris,snk,3,0.2038463,0.138800888,0.006423983,"Dicks, LV, Corbet, SA and Pywell, RF 2002. Compartmentalization in plant-insect flower visitor webs. J. Anim. Ecol. 71: 32-43.",4.55,ITD
188,Hymenoptera,Bombus.vestalis,Bombus,vestalis,Bombus vestalis,snk,3,0.412431668,0.365929266,0.006423983,"Dicks, LV, Corbet, SA and Pywell, RF 2002. Compartmentalization in plant-insect flower visitor webs. J. Anim. Ecol. 71: 32-43.",5.68,ITD
250,Hymenoptera,Cephus.pygmaeus,Cephus,pygmaeus,Cephus pygmaeus,snk,1,0.448725201,0.016393443,0.002141328,"Dicks, LV, Corbet, SA and Pywell, RF 2002. Compartmentalization in plant-insect flower visitor webs. J. Anim. Ecol. 71: 32-43.",8,BL
270,Diptera,Cheilosia.bergenstammi,Cheilosia,bergenstammi,Cheilosia bergenstammi,snk,1,0.610679498,0.06557377,0.002141328,"Dicks, LV, Corbet, SA and Pywell, RF 2002. Compartmentalization in plant-insect flower visitor webs. J. Anim. Ecol. 71: 32-43.",9.25,BL
288,Hemiptera,Closterotomus.norwegicus,Closterotomus,norwegicus,Closterotomus norwegicus,snk,2,0.439503108,0.120541805,0.004282655,"Dicks, LV, Corbet, SA and Pywell, RF 2002. Compartmentalization in plant-insect flower visitor webs. J. Anim. Ecol. 71: 32-43.",7,BL
355,Diptera,Empis.livida,Empis,livida,Empis livida,snk,3,0.208076611,0.097982737,0.006423983,"Dicks, LV, Corbet, SA and Pywell, RF 2002. Compartmentalization in plant-insect flower visitor webs. J. Anim. Ecol. 71: 32-43.",9,BL
382,Diptera,Episyrphus.balteatus,Episyrphus,balteatus,Episyrphus balteatus,snk,5,0.584502972,1.460367604,0.010706638,"Dicks, LV, Corbet, SA and Pywell, RF 2002. Compartmentalization in plant-insect flower visitor webs. J. Anim. Ecol. 71: 32-43.",3,HW
386,Diptera,Eriothrix.rufomaculatus,Eriothrix,rufomaculatus,Eriothrix rufomaculatus,snk,1,0.784009712,0.214285714,0.002141328,"Dicks, LV, Corbet, SA and Pywell, RF 2002. Compartmentalization in plant-insect flower visitor webs. J. Anim. Ecol. 71: 32-43.",7.5,BL
395,Diptera,Eristalis.intricarius,Eristalis,intricarius,Eristalis intricarius,snk,1,0.721143544,0.125,0.002141328,"Dicks, LV, Corbet, SA and Pywell, RF 2002. Compartmentalization in plant-insect flower visitor webs. J. Anim. Ecol. 71: 32-43.",12,BL
399,Diptera,Eristalis.nemorum,Eristalis,nemorum,Eristalis nemorum,snk,1,0.108467431,0.001732102,0.002141328,"Dicks, LV, Corbet, SA and Pywell, RF 2002. Compartmentalization in plant-insect flower visitor webs. J. Anim. Ecol. 71: 32-43.",12,BL
402,Diptera,Eristalis.tenax,Eristalis,tenax,Eristalis tenax,snk,3,0.678438386,0.092622408,0.006423983,"Dicks, LV, Corbet, SA and Pywell, RF 2002. Compartmentalization in plant-insect flower visitor webs. J. Anim. Ecol. 71: 32-43.",15,BL
491,Diptera,Helophilus.sp,Helophilus,sp,Helophilus sp,snk,3,0.440936209,0.024895628,0.006423983,"Dicks, LV, Corbet, SA and Pywell, RF 2002. Compartmentalization in plant-insect flower visitor webs. J. Anim. Ecol. 71: 32-43.",12.5,BL
516,Hymenoptera,Lasioglossum.calceatum,Lasioglossum,calceatum,Lasioglossum calceatum,snk,1,0.448725201,0.016393443,0.002141328,"Dicks, LV, Corbet, SA and Pywell, RF 2002. Compartmentalization in plant-insect flower visitor webs. J. Anim. Ecol. 71: 32-43.",1.7,ITD
525,Hymenoptera,Lasioglossum.villosulum,Lasioglossum,villosulum,Lasioglossum villosulum,snk,1,0.448725201,0.016393443,0.002141328,"Dicks, LV, Corbet, SA and Pywell, RF 2002. Compartmentalization in plant-insect flower visitor webs. J. Anim. Ecol. 71: 32-43.",1.3,ITD
539,Diptera,Lucilia.sp,Lucilia,sp,Lucilia sp,snk,1,0.132540395,0.002309469,0.002141328,"Dicks, LV, Corbet, SA and Pywell, RF 2002. Compartmentalization in plant-insect flower visitor webs. J. Anim. Ecol. 71: 32-43.",6,BL
541,Lepidoptera,Lycaena.phlaeas,Lycaena,phlaeas,Lycaena phlaeas,snk,1,0.170054493,1,0.002141328,"Dicks, LV, Corbet, SA and Pywell, RF 2002. Compartmentalization in plant-insect flower visitor webs. J. Anim. Ecol. 71: 32-43.",33.5,WS
553,Lepidoptera,Maniola.jurtina,Maniola,jurtina,Maniola jurtina,snk,4,0.462602962,0.612931467,0.00856531,"Dicks, LV, Corbet, SA and Pywell, RF 2002. Compartmentalization in plant-insect flower visitor webs. J. Anim. Ecol. 71: 32-43.",52.5,WS
585,Diptera,Melanostoma.sp,Melanostoma,sp,Melanostoma sp,snk,3,0.108467431,0.10088151,0.006423983,"Dicks, LV, Corbet, SA and Pywell, RF 2002. Compartmentalization in plant-insect flower visitor webs. J. Anim. Ecol. 71: 32-43.",7,BL
591,Diptera,Meliscaeva.sp,Meliscaeva,sp,Meliscaeva sp,snk,2,0.852674325,0.033364252,0.004282655,"Dicks, LV, Corbet, SA and Pywell, RF 2002. Compartmentalization in plant-insect flower visitor webs. J. Anim. Ecol. 71: 32-43.",8,BL
677,,Panameria.tenebrata,Panameria,tenebrata,Panameria tenebrata,snk,1,0.721143544,0.125,0.002141328,"Dicks, LV, Corbet, SA and Pywell, RF 2002. Compartmentalization in plant-insect flower visitor webs. J. Anim. Ecol. 71: 32-43.",NA,NA
